,estado,data,coduf,codmun,codRegiaoSaude,semanaEpi,populacaoTCU2019,casosAcumulado,obitosAcumulado,Recuperadosnovos,emAcompanhamentoNovos
0,AC,2020-03-19,12,0.0,0.0,12,881935.0,3,0,0.0,0.0
1,AC,2020-03-20,12,0.0,0.0,12,881935.0,7,0,0.0,0.0
2,AC,2020-03-21,12,0.0,0.0,12,881935.0,9,0,0.0,0.0
3,AC,2020-03-22,12,0.0,0.0,13,881935.0,11,0,0.0,0.0
4,AC,2020-03-23,12,0.0,0.0,13,881935.0,11,0,0.0,0.0
5,AC,2020-03-24,12,0.0,0.0,13,881935.0,17,0,0.0,0.0
6,AC,2020-03-25,12,0.0,0.0,13,881935.0,23,0,0.0,0.0
7,AC,2020-03-26,12,0.0,0.0,13,881935.0,24,0,0.0,0.0
8,AC,2020-03-27,12,0.0,0.0,13,881935.0,25,0,0.0,0.0
9,AC,2020-03-28,24,120040.0,12002.0,26,1289254.0,50,0,0.0,0.0
10,AC,2020-03-29,48,360121.0,36006.0,56,1323014.0,68,0,0.0,0.0
11,AC,2020-03-30,48,360121.0,36006.0,56,1323014.0,84,0,0.0,0.0
12,AC,2020-03-31,48,360121.0,36006.0,56,1323014.0,84,0,0.0,0.0
13,AC,2020-04-01,48,360121.0,36006.0,56,1323014.0,86,0,0.0,0.0
14,AC,2020-04-02,48,360121.0,36006.0,56,1323014.0,86,0,0.0,0.0
15,AC,2020-04-03,48,360121.0,36006.0,56,1323014.0,92,0,0.0,0.0
16,AC,2020-04-04,48,360121.0,36006.0,56,1323014.0,92,0,0.0,0.0
17,AC,2020-04-05,48,360121.0,36006.0,60,1323014.0,96,0,0.0,0.0
18,AC,2020-04-06,60,480159.0,48008.0,75,1342775.0,100,0,0.0,0.0
19,AC,2020-04-07,60,480159.0,48008.0,75,1342775.0,100,2,0.0,0.0
20,AC,2020-04-08,60,480159.0,48008.0,75,1342775.0,108,4,0.0,0.0
21,AC,2020-04-09,72,600172.0,60010.0,90,1353041.0,124,4,0.0,0.0
22,AC,2020-04-10,72,600172.0,60010.0,90,1353041.0,140,4,0.0,0.0
23,AC,2020-04-11,72,600172.0,60010.0,90,1353041.0,144,4,0.0,0.0
24,AC,2020-04-12,72,600172.0,60010.0,96,1353041.0,154,4,0.0,0.0
25,AC,2020-04-13,84,720192.0,72013.0,112,1441417.0,180,6,0.0,0.0
26,AC,2020-04-14,84,720192.0,72013.0,112,1441417.0,198,6,0.0,0.0
27,AC,2020-04-15,84,720192.0,72013.0,112,1441417.0,202,6,0.0,0.0
28,AC,2020-04-16,84,720192.0,72013.0,112,1441417.0,220,10,0.0,0.0
29,AC,2020-04-17,84,720192.0,72013.0,112,1441417.0,270,10,0.0,0.0
30,AC,2020-04-18,84,720192.0,72013.0,112,1441417.0,284,10,0.0,0.0
31,AC,2020-04-19,96,840237.0,84015.0,136,1464441.0,326,12,0.0,0.0
32,AC,2020-04-20,96,840237.0,84015.0,136,1464441.0,352,16,0.0,0.0
33,AC,2020-04-21,96,840237.0,84015.0,136,1464441.0,390,16,0.0,0.0
34,AC,2020-04-22,96,840237.0,84015.0,136,1464441.0,428,16,0.0,0.0
35,AC,2020-04-23,96,840237.0,84015.0,136,1464441.0,454,20,0.0,0.0
36,AC,2020-04-24,96,840237.0,84015.0,136,1464441.0,468,22,0.0,0.0
37,AC,2020-04-25,96,840237.0,84015.0,136,1464441.0,516,22,0.0,0.0
38,AC,2020-04-26,96,840237.0,84015.0,144,1464441.0,558,22,0.0,0.0
39,AC,2020-04-27,96,840237.0,84015.0,144,1464441.0,580,28,0.0,0.0
40,AC,2020-04-28,96,840237.0,84015.0,144,1464441.0,622,32,0.0,0.0
41,AC,2020-04-29,120,1080340.0,108019.0,180,1502741.0,708,34,0.0,0.0
42,AC,2020-04-30,120,1080340.0,108019.0,180,1502741.0,808,38,0.0,0.0
43,AC,2020-05-01,132,1200345.0,120020.0,198,1510158.0,972,38,0.0,0.0
44,AC,2020-05-02,156,1440435.0,144026.0,234,1587505.0,1106,43,0.0,0.0
45,AC,2020-05-03,156,1440435.0,144026.0,247,1587505.0,1314,48,0.0,0.0
46,AC,2020-05-04,168,1560485.0,156028.0,266,1633353.0,1466,56,0.0,0.0
47,AC,2020-05-05,168,1560485.0,156028.0,266,1633353.0,1634,58,0.0,0.0
48,AC,2020-05-06,168,1560485.0,156028.0,266,1633353.0,1886,66,0.0,0.0
49,AC,2020-05-07,192,1800520.0,180030.0,304,1678042.0,2028,72,0.0,0.0
50,AC,2020-05-08,204,1920570.0,192033.0,323,1670037.0,2354,76,0.0,0.0
51,AC,2020-05-09,216,2040580.0,204034.0,342,1696315.0,2670,78,0.0,0.0
52,AC,2020-05-10,216,2040580.0,204034.0,360,1696315.0,2894,82,0.0,0.0
53,AC,2020-05-11,216,2040580.0,204034.0,360,1696315.0,2920,90,0.0,0.0
54,AC,2020-05-12,240,2280657.0,228040.0,400,1734112.0,3180,102,0.0,0.0
55,AC,2020-05-13,240,2280657.0,228040.0,400,1734112.0,3388,104,0.0,0.0
56,AC,2020-05-14,240,2280657.0,228040.0,400,1734112.0,3480,110,0.0,0.0
57,AC,2020-05-15,240,2280657.0,228040.0,400,1734112.0,3570,114,0.0,0.0
58,AC,2020-05-16,240,2280657.0,228040.0,400,1734112.0,3734,118,0.0,0.0
59,AC,2020-05-17,240,2280657.0,228040.0,420,1734112.0,3994,120,0.0,0.0
60,AC,2020-05-18,240,2280657.0,228040.0,420,1734112.0,4468,134,0.0,0.0
61,AC,2020-05-19,240,2280657.0,228040.0,420,1734112.0,4964,144,0.0,0.0
62,AL,2020-03-08,27,0.0,0.0,11,3337357.0,1,0,0.0,0.0
63,AL,2020-03-09,27,0.0,0.0,11,3337357.0,1,0,0.0,0.0
64,AL,2020-03-10,27,0.0,0.0,11,3337357.0,1,0,0.0,0.0
65,AL,2020-03-11,27,0.0,0.0,11,3337357.0,1,0,0.0,0.0
66,AL,2020-03-12,27,0.0,0.0,11,3337357.0,1,0,0.0,0.0
67,AL,2020-03-13,27,0.0,0.0,11,3337357.0,1,0,0.0,0.0
68,AL,2020-03-14,27,0.0,0.0,11,3337357.0,1,0,0.0,0.0
69,AL,2020-03-15,27,0.0,0.0,12,3337357.0,1,0,0.0,0.0
70,AL,2020-03-16,27,0.0,0.0,12,3337357.0,1,0,0.0,0.0
71,AL,2020-03-17,27,0.0,0.0,12,3337357.0,1,0,0.0,0.0
72,AL,2020-03-18,27,0.0,0.0,12,3337357.0,1,0,0.0,0.0
73,AL,2020-03-19,27,0.0,0.0,12,3337357.0,4,0,0.0,0.0
74,AL,2020-03-20,27,0.0,0.0,12,3337357.0,5,0,0.0,0.0
75,AL,2020-03-21,27,0.0,0.0,12,3337357.0,7,0,0.0,0.0
76,AL,2020-03-22,27,0.0,0.0,13,3337357.0,7,0,0.0,0.0
77,AL,2020-03-23,27,0.0,0.0,13,3337357.0,7,0,0.0,0.0
78,AL,2020-03-24,27,0.0,0.0,13,3337357.0,9,0,0.0,0.0
79,AL,2020-03-25,27,0.0,0.0,13,3337357.0,11,0,0.0,0.0
80,AL,2020-03-26,27,0.0,0.0,13,3337357.0,11,0,0.0,0.0
81,AL,2020-03-27,27,0.0,0.0,13,3337357.0,11,0,0.0,0.0
82,AL,2020-03-28,81,541180.0,54007.0,39,4376371.0,28,0,0.0,0.0
83,AL,2020-03-29,81,541180.0,54007.0,42,4376371.0,34,0,0.0,0.0
84,AL,2020-03-30,108,811180.0,54007.0,56,4376371.0,34,0,0.0,0.0
85,AL,2020-03-31,108,811180.0,54007.0,56,4376371.0,36,2,0.0,0.0
86,AL,2020-04-01,81,541180.0,54007.0,42,4376371.0,36,2,0.0,0.0
87,AL,2020-04-02,108,811180.0,54007.0,56,4376371.0,36,2,0.0,0.0
88,AL,2020-04-03,135,1081650.0,81008.0,70,4428272.0,45,4,0.0,0.0
89,AL,2020-04-04,135,1081650.0,81008.0,70,4428272.0,46,4,0.0,0.0
90,AL,2020-04-05,135,1081650.0,81008.0,75,4428272.0,56,4,0.0,0.0
91,AL,2020-04-06,162,1352280.0,108016.0,90,4501490.0,62,4,0.0,0.0
92,AL,2020-04-07,162,1352280.0,108016.0,90,4501490.0,64,4,0.0,0.0
93,AL,2020-04-08,162,1352280.0,108016.0,90,4501490.0,74,5,0.0,0.0
94,AL,2020-04-09,162,1352280.0,108016.0,90,4501490.0,74,6,0.0,0.0
95,AL,2020-04-10,162,1352280.0,108016.0,90,4501490.0,90,6,0.0,0.0
96,AL,2020-04-11,162,1352280.0,108016.0,90,4501490.0,96,6,0.0,0.0
97,AL,2020-04-12,162,1352280.0,108016.0,96,4501490.0,96,6,0.0,0.0
98,AL,2020-04-13,162,1352280.0,108016.0,96,4501490.0,100,6,0.0,0.0
99,AL,2020-04-14,216,1893940.0,162018.0,128,4590438.0,144,8,0.0,0.0
100,AL,2020-04-15,216,1893150.0,162022.0,128,4603891.0,164,10,0.0,0.0
101,AL,2020-04-16,270,2434970.0,216026.0,160,4683330.0,178,10,0.0,0.0
102,AL,2020-04-17,270,2434970.0,216026.0,160,4683330.0,220,14,0.0,0.0
103,AL,2020-04-18,351,3246810.0,297039.0,208,4948761.0,264,17,0.0,0.0
104,AL,2020-04-19,405,3787660.0,351045.0,255,4992613.0,318,30,0.0,0.0
105,AL,2020-04-20,432,4058350.0,378046.0,272,5027724.0,342,36,0.0,0.0
106,AL,2020-04-21,486,4599000.0,432058.0,306,5058041.0,420,38,0.0,0.0
107,AL,2020-04-22,486,4599000.0,432058.0,306,5058041.0,486,40,0.0,0.0
108,AL,2020-04-23,594,5680134.0,540072.0,374,5133329.0,648,44,0.0,0.0
109,AL,2020-04-24,729,7033154.0,675096.0,459,5304423.0,826,54,0.0,0.0
110,AL,2020-04-25,810,7845334.0,756114.0,510,5387428.0,1003,58,0.0,0.0
111,AL,2020-04-26,864,8385884.0,810120.0,576,5459255.0,1114,64,0.0,0.0
112,AL,2020-04-27,864,8385884.0,810120.0,576,5459255.0,1286,68,0.0,0.0
113,AL,2020-04-28,918,8927174.0,864135.0,612,5527949.0,1554,72,0.0,0.0
114,AL,2020-04-29,1107,10819114.0,1053168.0,738,5672073.0,1914,82,0.0,0.0
115,AL,2020-04-30,1161,11360584.0,1107178.0,774,5704743.0,2089,94,0.0,0.0
116,AL,2020-05-01,1269,12442114.0,1215198.0,846,5855151.0,2452,106,0.0,0.0
117,AL,2020-05-02,1377,13523994.0,1323217.0,918,5922515.0,2744,116,0.0,0.0
118,AL,2020-05-03,1377,13523994.0,1323217.0,969,5922515.0,2882,128,0.0,0.0
119,AL,2020-05-04,1404,13794514.0,1350218.0,988,5940371.0,3076,144,0.0,0.0
120,AL,2020-05-05,1431,14064649.0,1377221.0,1007,5947307.0,3212,160,0.0,0.0
121,AL,2020-05-06,1458,14335494.0,1404228.0,1026,5973856.0,3406,178,0.0,0.0
122,AL,2020-05-07,1539,15146159.0,1485248.0,1083,6009870.0,3734,196,0.0,0.0
123,AL,2020-05-08,1620,15957449.0,1566260.0,1140,6074937.0,4066,216,0.0,0.0
124,AL,2020-05-09,1809,17851024.0,1755308.0,1273,6170030.0,4344,228,0.0,0.0
125,AL,2020-05-10,1890,18662164.0,1836316.0,1400,6214900.0,4516,252,0.0,0.0
126,AL,2020-05-11,1917,18932284.0,1863331.0,1420,6234449.0,4686,276,0.0,0.0
127,AL,2020-05-12,1890,18661824.0,1836322.0,1400,6225286.0,5160,300,0.0,0.0
128,AL,2020-05-13,1917,18932214.0,1863325.0,1420,6229441.0,5522,328,0.0,0.0
129,AL,2020-05-14,1971,19473594.0,1917343.0,1460,6268860.0,5944,354,0.0,0.0
130,AL,2020-05-15,2052,20285414.0,1998362.0,1520,6291889.0,6424,374,0.0,0.0
131,AL,2020-05-16,2268,22449364.0,2214410.0,1680,6391776.0,7186,398,0.0,0.0
132,AL,2020-05-17,2268,22449364.0,2214410.0,1764,6391776.0,7632,420,0.0,0.0
133,AL,2020-05-18,2295,22720004.0,2241419.0,1785,6416175.0,8062,442,0.0,0.0
134,AL,2020-05-19,2349,23261479.0,2295438.0,1827,6439418.0,8632,462,0.0,0.0
135,AM,2020-03-15,13,0.0,0.0,12,4144597.0,1,0,0.0,0.0
136,AM,2020-03-16,13,0.0,0.0,12,4144597.0,1,0,0.0,0.0
137,AM,2020-03-17,13,0.0,0.0,12,4144597.0,1,0,0.0,0.0
138,AM,2020-03-18,13,0.0,0.0,12,4144597.0,1,0,0.0,0.0
139,AM,2020-03-19,13,0.0,0.0,12,4144597.0,3,0,0.0,0.0
140,AM,2020-03-20,13,0.0,0.0,12,4144597.0,3,0,0.0,0.0
141,AM,2020-03-21,13,0.0,0.0,12,4144597.0,11,0,0.0,0.0
142,AM,2020-03-22,13,0.0,0.0,13,4144597.0,26,0,0.0,0.0
143,AM,2020-03-23,13,0.0,0.0,13,4144597.0,32,0,0.0,0.0
144,AM,2020-03-24,13,0.0,0.0,13,4144597.0,47,0,0.0,0.0
145,AM,2020-03-25,13,0.0,0.0,13,4144597.0,54,1,0.0,0.0
146,AM,2020-03-26,13,0.0,0.0,13,4144597.0,67,1,0.0,0.0
147,AM,2020-03-27,13,0.0,0.0,13,4144597.0,81,1,0.0,0.0
148,AM,2020-03-28,78,651290.0,65023.0,78,6594920.0,222,2,0.0,0.0
149,AM,2020-03-29,104,911490.0,91029.0,112,6717267.0,280,2,0.0,0.0
150,AM,2020-03-30,117,1041810.0,104031.0,126,6736721.0,302,2,0.0,0.0
151,AM,2020-03-31,130,1171925.0,117032.0,140,6766946.0,350,6,0.0,0.0
152,AM,2020-04-01,130,1171925.0,117032.0,140,6766946.0,400,6,0.0,0.0
153,AM,2020-04-02,143,1302348.0,130041.0,154,6785701.0,458,6,0.0,0.0
154,AM,2020-04-03,143,1302348.0,130041.0,154,6785701.0,520,14,0.0,0.0
155,AM,2020-04-04,143,1302348.0,130041.0,154,6785701.0,622,24,0.0,0.0
156,AM,2020-04-05,156,1432533.0,143042.0,180,6833997.0,834,28,0.0,0.0
157,AM,2020-04-06,182,1693143.0,169052.0,210,6893878.0,1064,38,0.0,0.0
158,AM,2020-04-07,182,1693303.0,169052.0,210,6918860.0,1272,46,0.0,0.0
159,AM,2020-04-08,208,1953952.0,195064.0,240,7031170.0,1608,60,0.0,0.0
160,AM,2020-04-09,208,1953952.0,195064.0,240,7031170.0,1798,80,0.0,0.0
161,AM,2020-04-10,234,2214662.0,221077.0,270,7154924.0,1962,100,0.0,0.0
162,AM,2020-04-11,234,2214482.0,221073.0,270,7128888.0,2100,106,0.0,0.0
163,AM,2020-04-12,234,2214482.0,221073.0,288,7128888.0,2412,124,0.0,0.0
164,AM,2020-04-13,234,2214482.0,221073.0,288,7128888.0,2550,142,0.0,0.0
165,AM,2020-04-14,260,2474730.0,247081.0,320,7188571.0,2968,180,0.0,0.0
166,AM,2020-04-15,260,2474730.0,247081.0,320,7188571.0,3108,212,0.0,0.0
167,AM,2020-04-16,299,2865350.0,286102.0,368,7295087.0,3438,248,0.0,0.0
168,AM,2020-04-17,312,2995470.0,299104.0,384,7380184.0,3618,290,0.0,0.0
169,AM,2020-04-18,325,3125830.0,312105.0,400,7405340.0,3794,322,0.0,0.0
170,AM,2020-04-19,351,3386140.0,338119.0,459,7435681.0,4088,364,0.0,0.0
171,AM,2020-04-20,364,3516170.0,351120.0,476,7475246.0,4320,370,0.0,0.0
172,AM,2020-04-21,377,3646233.0,364122.0,493,7494925.0,4540,386,0.0,0.0
173,AM,2020-04-22,442,4297279.0,429142.0,578,7654360.0,4958,414,0.0,0.0
174,AM,2020-04-23,468,4557834.0,455148.0,612,7707638.0,5776,468,0.0,0.0
175,AM,2020-04-24,559,5469353.0,546183.0,731,7830472.0,6388,510,0.0,0.0
176,AM,2020-04-25,572,5600018.0,559182.0,748,7843139.0,7270,574,0.0,0.0
177,AM,2020-04-26,624,6121208.0,611194.0,864,7975996.0,7666,608,0.0,0.0
178,AM,2020-04-27,637,6251288.0,624197.0,882,8017157.0,7856,640,0.0,0.0
179,AM,2020-04-28,637,6251288.0,624197.0,882,8017157.0,8674,702,0.0,0.0
180,AM,2020-04-29,650,6381448.0,637206.0,900,8034766.0,9602,760,0.0,0.0
181,AM,2020-04-30,663,6511468.0,650215.0,918,8054687.0,10508,850,0.0,0.0
182,AM,2020-05-01,676,6641608.0,663222.0,936,8089960.0,11446,952,0.0,0.0
183,AM,2020-05-02,689,6771658.0,676227.0,954,8122001.0,12124,1002,0.0,0.0
184,AM,2020-05-03,702,6901726.0,689232.0,1026,8141208.0,13366,1096,0.0,0.0
185,AM,2020-05-04,715,7031728.0,702240.0,1045,8157249.0,14484,1168,0.0,0.0
186,AM,2020-05-05,715,7031728.0,702240.0,1045,8157249.0,16218,1298,0.0,0.0
187,AM,2020-05-06,715,7031728.0,702240.0,1045,8157249.0,18486,1502,0.0,0.0
188,AM,2020-05-07,715,7031728.0,702240.0,1045,8157249.0,20198,1612,0.0,0.0
189,AM,2020-05-08,728,7161742.0,715243.0,1064,8179222.0,21454,1748,0.0,0.0
190,AM,2020-05-09,728,7161742.0,715243.0,1064,8179222.0,23850,1924,0.0,0.0
191,AM,2020-05-10,741,7292092.0,728249.0,1140,8198648.0,25198,2008,0.0,0.0
192,AM,2020-05-11,754,7422302.0,741257.0,1160,8201403.0,25838,2070,0.0,0.0
193,AM,2020-05-12,754,7422302.0,741257.0,1160,8201403.0,28336,2196,0.0,0.0
194,AM,2020-05-13,767,7552497.0,754264.0,1180,8209254.0,31632,2320,0.0,0.0
195,AM,2020-05-14,780,7682662.0,767271.0,1200,8225932.0,34362,2470,0.0,0.0
196,AM,2020-05-15,793,7813088.0,780279.0,1220,8239472.0,36784,2662,0.0,0.0
197,AM,2020-05-16,793,7813088.0,780279.0,1220,8239472.0,39354,2750,0.0,0.0
198,AM,2020-05-17,793,7813088.0,780279.0,1281,8239472.0,40656,2826,0.0,0.0
199,AM,2020-05-18,793,7813088.0,780279.0,1281,8239472.0,41826,2866,0.0,0.0
200,AM,2020-05-19,793,7813088.0,780279.0,1281,8239472.0,44264,2982,0.0,0.0
201,AP,2020-03-20,16,0.0,0.0,12,845731.0,1,0,0.0,0.0
202,AP,2020-03-21,16,0.0,0.0,12,845731.0,1,0,0.0,0.0
203,AP,2020-03-22,16,0.0,0.0,13,845731.0,1,0,0.0,0.0
204,AP,2020-03-23,16,0.0,0.0,13,845731.0,1,0,0.0,0.0
205,AP,2020-03-24,16,0.0,0.0,13,845731.0,1,0,0.0,0.0
206,AP,2020-03-25,16,0.0,0.0,13,845731.0,1,0,0.0,0.0
207,AP,2020-03-26,16,0.0,0.0,13,845731.0,2,0,0.0,0.0
208,AP,2020-03-27,16,0.0,0.0,13,845731.0,2,0,0.0,0.0
209,AP,2020-03-28,32,160030.0,16001.0,26,1349058.0,8,0,0.0,0.0
210,AP,2020-03-29,32,160030.0,16001.0,28,1349058.0,8,0,0.0,0.0
211,AP,2020-03-30,32,160030.0,16001.0,28,1349058.0,16,0,0.0,0.0
212,AP,2020-03-31,32,160030.0,16001.0,28,1349058.0,20,0,0.0,0.0
213,AP,2020-04-01,32,160030.0,16001.0,28,1349058.0,22,0,0.0,0.0
214,AP,2020-04-02,32,160030.0,16001.0,28,1349058.0,22,0,0.0,0.0
215,AP,2020-04-03,32,160030.0,16001.0,28,1349058.0,38,0,0.0,0.0
216,AP,2020-04-04,48,320080.0,32003.0,42,1376328.0,56,2,0.0,0.0
217,AP,2020-04-05,64,480140.0,48006.0,60,1497692.0,58,4,0.0,0.0
218,AP,2020-04-06,64,480140.0,48006.0,60,1497692.0,68,4,0.0,0.0
219,AP,2020-04-07,64,480140.0,48006.0,60,1497692.0,96,4,0.0,0.0
220,AP,2020-04-08,64,480140.0,48006.0,60,1497692.0,214,4,0.0,0.0
221,AP,2020-04-09,64,480140.0,48006.0,60,1497692.0,256,4,0.0,0.0
222,AP,2020-04-10,64,480140.0,48006.0,60,1497692.0,332,4,0.0,0.0
223,AP,2020-04-11,64,480140.0,48006.0,60,1497692.0,386,6,0.0,0.0
224,AP,2020-04-12,64,480140.0,48006.0,64,1497692.0,460,10,0.0,0.0
225,AP,2020-04-13,64,480140.0,48006.0,64,1497692.0,484,10,0.0,0.0
226,AP,2020-04-14,112,960313.0,96013.0,112,1557226.0,614,12,0.0,0.0
227,AP,2020-04-15,112,960313.0,96013.0,112,1557226.0,668,14,0.0,0.0
228,AP,2020-04-16,128,1120340.0,112016.0,128,1607636.0,724,18,0.0,0.0
229,AP,2020-04-17,128,1120340.0,112016.0,128,1607636.0,740,20,0.0,0.0
230,AP,2020-04-18,128,1120340.0,112016.0,128,1607636.0,786,20,0.0,0.0
231,AP,2020-04-19,128,1120340.0,112016.0,136,1607636.0,832,22,0.0,0.0
232,AP,2020-04-20,128,1120340.0,112016.0,136,1607636.0,866,26,0.0,0.0
233,AP,2020-04-21,128,1120340.0,112016.0,136,1607636.0,914,26,0.0,0.0
234,AP,2020-04-22,144,1280345.0,128017.0,153,1613033.0,958,28,0.0,0.0
235,AP,2020-04-23,160,1440360.0,144018.0,170,1629535.0,1096,32,0.0,0.0
236,AP,2020-04-24,160,1440360.0,144018.0,170,1629535.0,1266,36,0.0,0.0
237,AP,2020-04-25,176,1600385.0,160019.0,187,1635038.0,1370,38,0.0,0.0
238,AP,2020-04-26,208,1920465.0,192023.0,234,1661462.0,1596,42,0.0,0.0
239,AP,2020-04-27,208,1920465.0,192023.0,234,1661462.0,1684,52,0.0,0.0
240,AP,2020-04-28,208,1920465.0,192023.0,234,1661462.0,1836,56,0.0,0.0
241,AP,2020-04-29,208,1920465.0,192023.0,234,1661462.0,2032,62,0.0,0.0
242,AP,2020-04-30,208,1920465.0,192023.0,234,1661462.0,2160,68,0.0,0.0
243,AP,2020-05-01,224,2080485.0,208025.0,252,1672579.0,2242,74,0.0,0.0
244,AP,2020-05-02,240,2240508.0,224026.0,270,1680359.0,2374,80,0.0,0.0
245,AP,2020-05-03,240,2240508.0,224026.0,285,1680359.0,2964,86,0.0,0.0
246,AP,2020-05-04,240,2240508.0,224026.0,285,1680359.0,3466,98,0.0,0.0
247,AP,2020-05-05,272,2560584.0,256029.0,323,1691462.0,3862,110,0.0,0.0
248,AP,2020-05-06,272,2560584.0,256029.0,323,1691462.0,4092,112,0.0,0.0
249,AP,2020-05-07,272,2560584.0,256029.0,323,1691462.0,4398,122,0.0,0.0
250,AP,2020-05-08,272,2560584.0,256029.0,323,1691462.0,4644,132,0.0,0.0
251,AP,2020-05-09,272,2560584.0,256029.0,323,1691462.0,4986,138,0.0,0.0
252,AP,2020-05-10,272,2560584.0,256029.0,340,1691462.0,5226,144,0.0,0.0
253,AP,2020-05-11,272,2560584.0,256029.0,340,1691462.0,5342,146,0.0,0.0
254,AP,2020-05-12,272,2560584.0,256029.0,340,1691462.0,5820,172,0.0,0.0
255,AP,2020-05-13,272,2560584.0,256029.0,340,1691462.0,6010,188,0.0,0.0
256,AP,2020-05-14,272,2560584.0,256029.0,340,1691462.0,6856,202,0.0,0.0
257,AP,2020-05-15,272,2560584.0,256029.0,340,1691462.0,7260,206,0.0,0.0
258,AP,2020-05-16,272,2560584.0,256029.0,340,1691462.0,7668,216,0.0,0.0
259,AP,2020-05-17,272,2560584.0,256029.0,357,1691462.0,7904,238,0.0,0.0
260,AP,2020-05-18,272,2560584.0,256029.0,357,1691462.0,8046,254,0.0,0.0
261,AP,2020-05-19,272,2560584.0,256029.0,357,1691462.0,8620,272,0.0,0.0
262,BA,2020-03-06,29,0.0,0.0,10,14873064.0,1,0,0.0,0.0
263,BA,2020-03-07,29,0.0,0.0,10,14873064.0,2,0,0.0,0.0
264,BA,2020-03-08,29,0.0,0.0,11,14873064.0,2,0,0.0,0.0
265,BA,2020-03-09,29,0.0,0.0,11,14873064.0,2,0,0.0,0.0
266,BA,2020-03-10,29,0.0,0.0,11,14873064.0,2,0,0.0,0.0
267,BA,2020-03-11,29,0.0,0.0,11,14873064.0,2,0,0.0,0.0
268,BA,2020-03-12,29,0.0,0.0,11,14873064.0,2,0,0.0,0.0
269,BA,2020-03-13,29,0.0,0.0,11,14873064.0,2,0,0.0,0.0
270,BA,2020-03-14,29,0.0,0.0,11,14873064.0,2,0,0.0,0.0
271,BA,2020-03-15,29,0.0,0.0,12,14873064.0,2,0,0.0,0.0
272,BA,2020-03-16,29,0.0,0.0,12,14873064.0,2,0,0.0,0.0
273,BA,2020-03-17,29,0.0,0.0,12,14873064.0,3,0,0.0,0.0
274,BA,2020-03-18,29,0.0,0.0,12,14873064.0,3,0,0.0,0.0
275,BA,2020-03-19,29,0.0,0.0,12,14873064.0,30,0,0.0,0.0
276,BA,2020-03-20,29,0.0,0.0,12,14873064.0,33,0,0.0,0.0
277,BA,2020-03-21,29,0.0,0.0,12,14873064.0,41,0,0.0,0.0
278,BA,2020-03-22,29,0.0,0.0,13,14873064.0,49,0,0.0,0.0
279,BA,2020-03-23,29,0.0,0.0,13,14873064.0,63,0,0.0,0.0
280,BA,2020-03-24,29,0.0,0.0,13,14873064.0,76,0,0.0,0.0
281,BA,2020-03-25,29,0.0,0.0,13,14873064.0,84,0,0.0,0.0
282,BA,2020-03-26,29,0.0,0.0,13,14873064.0,104,0,0.0,0.0
283,BA,2020-03-27,29,0.0,0.0,13,14873064.0,115,0,0.0,0.0
284,BA,2020-03-28,580,5538530.0,522237.0,260,20274862.0,255,0,0.0,0.0
285,BA,2020-03-29,696,6704390.0,638281.0,336,20550845.0,310,2,0.0,0.0
286,BA,2020-03-30,754,7287685.0,696304.0,364,20658881.0,352,2,0.0,0.0
287,BA,2020-03-31,928,9033815.0,870383.0,448,20914411.0,430,4,0.0,0.0
288,BA,2020-04-01,986,9618095.0,928440.0,476,21249774.0,492,4,0.0,0.0
289,BA,2020-04-02,1044,10201205.0,986476.0,504,21300880.0,534,6,0.0,0.0
290,BA,2020-04-03,1044,10201205.0,986476.0,504,21300880.0,571,10,0.0,0.0
291,BA,2020-04-04,1247,12244110.0,1189564.0,602,21634014.0,668,14,0.0,0.0
292,BA,2020-04-05,1421,13997040.0,1363665.0,735,21737208.0,802,18,0.0,0.0
293,BA,2020-04-06,1508,14870850.0,1450737.0,780,21879819.0,862,20,0.0,0.0
294,BA,2020-04-07,1537,15160590.0,1479745.0,795,21952886.0,918,26,0.0,0.0
295,BA,2020-04-08,1769,17490345.0,1711906.0,915,22260820.0,1012,33,0.0,0.0
296,BA,2020-04-09,1885,18659740.0,1827972.0,975,22339313.0,1127,38,0.0,0.0
297,BA,2020-04-10,2001,19825430.0,1944027.0,1035,22472213.0,1220,38,0.0,0.0
298,BA,2020-04-11,2088,20701392.0,2031063.0,1080,22633617.0,1275,42,0.0,0.0
299,BA,2020-04-12,2117,20994407.0,2060084.0,1168,22665089.0,1347,42,0.0,0.0
300,BA,2020-04-13,2204,21866667.0,2147128.0,1216,22713688.0,1446,44,0.0,0.0
301,BA,2020-04-14,2320,23034257.0,2263192.0,1280,22822872.0,1535,47,0.0,0.0
302,BA,2020-04-15,2465,24495569.0,2408275.0,1360,23080373.0,1691,55,0.0,0.0
303,BA,2020-04-16,2552,25366809.0,2495303.0,1408,23093822.0,1918,64,0.0,0.0
304,BA,2020-04-17,2581,25660099.0,2524330.0,1424,23190384.0,2123,72,0.0,0.0
305,BA,2020-04-18,2668,26533114.0,2611373.0,1472,23133935.0,2393,76,0.0,0.0
306,BA,2020-04-19,2726,27116854.0,2669417.0,1598,23307292.0,2479,90,0.0,0.0
307,BA,2020-04-20,2900,28867109.0,2843498.0,1700,23487576.0,2718,93,0.0,0.0
308,BA,2020-04-21,2929,29158889.0,2872515.0,1717,23602672.0,2993,95,0.0,0.0
